fact_id,date_id,location_id,tool_id,genero,grupo_etario,cantidad
61657,446,876,3,MASCULINO,ADULTOS,1
61658,446,879,3,FEMENINO,ADULTOS,2
61659,446,879,3,MASCULINO,ADULTOS,1
61660,446,879,7,MASCULINO,ADULTOS,1
61661,446,891,1,FEMENINO,ADULTOS,1
61662,446,891,6,FEMENINO,ADULTOS,1
61663,446,891,6,MASCULINO,MENORES,1
61664,446,894,3,FEMENINO,ADULTOS,1
61665,446,894,7,MASCULINO,ADULTOS,1
61666,446,921,3,FEMENINO,ADULTOS,1
61667,446,921,7,FEMENINO,ADULTOS,1
61668,446,945,7,FEMENINO,ADULTOS,1
61669,446,973,6,FEMENINO,ADULTOS,1
61670,446,996,3,FEMENINO,ADULTOS,1
61671,446,1015,6,FEMENINO,ADULTOS,1
61672,446,1020,6,FEMENINO,ADULTOS,2
61673,446,1020,6,FEMENINO,MENORES,1
61674,446,1023,3,FEMENINO,ADULTOS,1
61675,446,1023,6,MASCULINO,ADULTOS,1
61676,446,1047,6,FEMENINO,ADULTOS,1
61677,446,1052,3,FEMENINO,ADULTOS,1
61678,446,1054,1,FEMENINO,ADULTOS,1
61679,446,1054,3,FEMENINO,ADULTOS,9
61680,446,1054,3,MASCULINO,MENORES,1
61681,446,1067,3,FEMENINO,ADULTOS,1
61682,446,1072,3,FEMENINO,ADULTOS,3
61683,446,1072,7,FEMENINO,ADULTOS,1
61684,447,1,3,FEMENINO,ADULTOS,1
61685,447,6,6,FEMENINO,ADOLESCENTES,1
61686,447,7,7,FEMENINO,ADULTOS,1
61687,447,18,6,MASCULINO,ADULTOS,1
61688,447,48,3,FEMENINO,ADULTOS,1
61689,447,60,1,FEMENINO,ADULTOS,1
61690,447,60,1,MASCULINO,ADULTOS,1
61691,447,60,3,FEMENINO,ADULTOS,1
61692,447,60,3,MASCULINO,ADULTOS,1
61693,447,71,3,FEMENINO,ADOLESCENTES,1
61694,447,71,3,FEMENINO,ADULTOS,16
61695,447,71,3,FEMENINO,MENORES,1
61696,447,71,3,MASCULINO,ADULTOS,2
61697,447,71,6,FEMENINO,ADULTOS,1
61698,447,71,7,FEMENINO,ADULTOS,2
61699,447,71,7,MASCULINO,ADULTOS,1
61700,447,87,3,FEMENINO,ADULTOS,2
61701,447,89,3,MASCULINO,ADULTOS,1
61702,447,136,1,MASCULINO,ADULTOS,2
61703,447,136,3,FEMENINO,ADOLESCENTES,1
61704,447,136,3,FEMENINO,ADULTOS,2
61705,447,136,7,FEMENINO,ADULTOS,1
61706,447,142,6,FEMENINO,ADULTOS,1
61707,447,154,1,FEMENINO,ADULTOS,1
61708,447,154,6,FEMENINO,ADULTOS,1
61709,447,166,1,FEMENINO,ADULTOS,3
61710,447,166,1,MASCULINO,MENORES,1
61711,447,166,6,FEMENINO,ADULTOS,1
61712,447,174,6,FEMENINO,ADULTOS,1
61713,447,218,3,FEMENINO,ADULTOS,1
61714,447,225,3,FEMENINO,ADULTOS,1
61715,447,230,3,FEMENINO,ADULTOS,1
61716,447,232,3,FEMENINO,ADULTOS,1
61717,447,233,3,FEMENINO,ADULTOS,4
61718,447,233,3,MASCULINO,ADULTOS,1
61719,447,242,3,FEMENINO,ADULTOS,1
61720,447,315,3,FEMENINO,ADULTOS,4
61721,447,315,7,FEMENINO,ADULTOS,1
61722,447,328,3,FEMENINO,ADULTOS,1
61723,447,332,3,MASCULINO,ADULTOS,2
61724,447,339,7,FEMENINO,ADULTOS,1
61725,447,357,3,FEMENINO,ADULTOS,1
61726,447,400,3,FEMENINO,ADULTOS,1
61727,447,405,7,FEMENINO,ADULTOS,1
61728,447,413,1,FEMENINO,ADOLESCENTES,1
61729,447,413,3,FEMENINO,ADULTOS,2
61730,447,428,3,FEMENINO,ADULTOS,2
61731,447,432,6,FEMENINO,ADULTOS,1
61732,447,436,6,FEMENINO,ADULTOS,1
61733,447,442,3,FEMENINO,ADULTOS,1
61734,447,450,6,MASCULINO,ADULTOS,1
61735,447,482,6,FEMENINO,ADULTOS,1
61736,447,488,1,FEMENINO,ADOLESCENTES,1
61737,447,488,1,FEMENINO,ADULTOS,10
61738,447,488,1,MASCULINO,ADULTOS,5
61739,447,488,1,MASCULINO,MENORES,1
61740,447,488,3,FEMENINO,ADULTOS,15
61741,447,488,3,FEMENINO,MENORES,4
61742,447,488,3,MASCULINO,ADULTOS,3
61743,447,488,3,MASCULINO,MENORES,1
61744,447,488,6,FEMENINO,ADOLESCENTES,2
61745,447,488,6,FEMENINO,ADULTOS,28
61746,447,488,6,FEMENINO,MENORES,4
61747,447,488,6,MASCULINO,ADOLESCENTES,1
61748,447,488,6,MASCULINO,ADULTOS,4
61749,447,488,6,MASCULINO,MENORES,3
61750,447,488,7,FEMENINO,ADULTOS,9
61751,447,488,7,MASCULINO,ADULTOS,2
61752,447,514,6,MASCULINO,ADULTOS,1
61753,447,521,6,FEMENINO,ADOLESCENTES,1
61754,447,539,6,FEMENINO,ADULTOS,1
61755,447,555,6,FEMENINO,ADULTOS,1
61756,447,566,3,FEMENINO,ADULTOS,1
61757,447,566,6,FEMENINO,ADULTOS,2
61758,447,590,6,FEMENINO,ADULTOS,1
61759,447,610,7,FEMENINO,ADULTOS,1
61760,447,617,6,FEMENINO,ADULTOS,1
61761,447,630,3,FEMENINO,ADULTOS,1
61762,447,636,3,MASCULINO,ADULTOS,1
61763,447,664,3,FEMENINO,ADOLESCENTES,1
61764,447,664,3,FEMENINO,ADULTOS,1
61765,447,684,3,FEMENINO,ADULTOS,1
61766,447,691,3,FEMENINO,ADULTOS,1
61767,447,691,7,FEMENINO,ADULTOS,1
61768,447,707,6,FEMENINO,ADULTOS,1
61769,447,709,3,FEMENINO,ADULTOS,1
61770,447,716,6,FEMENINO,ADULTOS,1
61771,447,741,3,FEMENINO,ADULTOS,1
61772,447,741,6,FEMENINO,ADULTOS,1
61773,447,741,6,MASCULINO,ADULTOS,1
61774,447,741,7,FEMENINO,ADULTOS,1
61775,447,770,3,FEMENINO,ADULTOS,1
61776,447,785,7,FEMENINO,ADULTOS,1
61777,447,816,1,FEMENINO,ADULTOS,1
61778,447,816,3,FEMENINO,ADULTOS,1
61779,447,816,3,MASCULINO,ADULTOS,1
61780,447,829,1,FEMENINO,ADULTOS,1
61781,447,829,3,FEMENINO,ADULTOS,2
61782,447,879,7,FEMENINO,ADULTOS,1
61783,447,882,3,FEMENINO,ADULTOS,2
61784,447,885,1,FEMENINO,ADULTOS,1
61785,447,891,3,FEMENINO,ADULTOS,1
61786,447,894,1,FEMENINO,ADULTOS,1
61787,447,894,3,FEMENINO,ADULTOS,2
61788,447,917,3,FEMENINO,ADULTOS,2
61789,447,917,7,FEMENINO,ADULTOS,2
61790,447,917,7,MASCULINO,ADULTOS,1
61791,447,921,7,FEMENINO,ADULTOS,1
61792,447,945,3,FEMENINO,ADULTOS,2
61793,447,945,3,MASCULINO,ADULTOS,1
61794,447,959,3,FEMENINO,ADULTOS,1
61795,447,971,7,FEMENINO,ADULTOS,1
61796,447,977,3,FEMENINO,ADOLESCENTES,1
61797,447,977,3,FEMENINO,ADULTOS,1
61798,447,982,7,FEMENINO,ADULTOS,1
61799,447,988,6,FEMENINO,ADULTOS,1
61800,447,991,6,FEMENINO,ADULTOS,1
61801,447,996,3,FEMENINO,ADULTOS,1
61802,447,998,1,FEMENINO,ADULTOS,1
61803,447,1007,6,FEMENINO,ADULTOS,1
61804,447,1052,3,FEMENINO,ADULTOS,1
61805,447,1054,1,FEMENINO,ADULTOS,2
61806,447,1054,3,FEMENINO,ADULTOS,8
61807,447,1054,3,MASCULINO,ADULTOS,3
61808,447,1054,7,FEMENINO,ADULTOS,1
61809,447,1057,3,FEMENINO,ADULTOS,2
61810,447,1057,3,MASCULINO,ADOLESCENTES,1
61811,447,1058,3,FEMENINO,ADULTOS,1
61812,447,1086,3,FEMENINO,ADULTOS,1
61813,447,1087,3,MASCULINO,MENORES,1
61814,448,9,6,FEMENINO,ADULTOS,1
61815,448,12,1,FEMENINO,ADULTOS,1
61816,448,12,1,MASCULINO,ADULTOS,2
61817,448,13,3,FEMENINO,ADOLESCENTES,1
61818,448,13,7,FEMENINO,ADULTOS,1
61819,448,17,7,FEMENINO,ADULTOS,1
61820,448,18,1,FEMENINO,ADULTOS,4
61821,448,18,1,MASCULINO,ADULTOS,1
61822,448,18,3,FEMENINO,ADULTOS,4
61823,448,39,7,FEMENINO,ADULTOS,1
61824,448,48,3,FEMENINO,ADULTOS,1
61825,448,60,3,FEMENINO,ADULTOS,2
61826,448,60,3,MASCULINO,MENORES,1
61827,448,61,1,FEMENINO,ADULTOS,1
61828,448,65,3,FEMENINO,ADULTOS,1
61829,448,67,6,FEMENINO,ADULTOS,1
61830,448,71,1,MASCULINO,MENORES,1
61831,448,71,3,FEMENINO,ADULTOS,15
61832,448,71,3,MASCULINO,ADULTOS,2
61833,448,71,7,MASCULINO,ADULTOS,1
61834,448,89,7,MASCULINO,MENORES,1
61835,448,112,6,MASCULINO,ADULTOS,1
61836,448,117,3,FEMENINO,ADULTOS,1
61837,448,123,1,FEMENINO,ADULTOS,1
61838,448,134,7,FEMENINO,ADOLESCENTES,1
61839,448,134,7,MASCULINO,ADULTOS,1
61840,448,136,1,FEMENINO,ADOLESCENTES,1
61841,448,136,1,MASCULINO,ADULTOS,1
61842,448,136,3,FEMENINO,ADULTOS,3
61843,448,136,7,FEMENINO,ADULTOS,1
61844,448,139,6,FEMENINO,ADULTOS,1
61845,448,141,3,FEMENINO,ADULTOS,1
61846,448,142,6,FEMENINO,ADULTOS,1
61847,448,166,1,FEMENINO,ADULTOS,4
61848,448,166,6,MASCULINO,ADULTOS,1
61849,448,199,1,FEMENINO,ADULTOS,1
61850,448,243,3,FEMENINO,ADOLESCENTES,1
61851,448,289,3,FEMENINO,ADULTOS,1
61852,448,315,3,FEMENINO,ADULTOS,3
61853,448,335,3,FEMENINO,ADULTOS,1
61854,448,359,3,FEMENINO,ADULTOS,3
61855,448,374,3,FEMENINO,ADULTOS,1
61856,448,386,3,FEMENINO,ADULTOS,1
61857,448,386,6,FEMENINO,ADULTOS,2
61858,448,413,1,FEMENINO,ADULTOS,1
61859,448,413,3,FEMENINO,ADULTOS,3
61860,448,413,3,FEMENINO,MENORES,1
61861,448,413,3,MASCULINO,MENORES,1
61862,448,413,6,FEMENINO,ADULTOS,1
61863,448,428,3,MASCULINO,ADULTOS,1
61864,448,428,6,FEMENINO,ADULTOS,1
61865,448,436,6,FEMENINO,ADULTOS,1
61866,448,448,6,FEMENINO,ADULTOS,1
61867,448,450,6,MASCULINO,ADULTOS,1
61868,448,452,1,FEMENINO,ADULTOS,1
61869,448,488,1,FEMENINO,ADOLESCENTES,1
61870,448,488,1,FEMENINO,ADULTOS,10
61871,448,488,1,FEMENINO,MENORES,1
61872,448,488,1,MASCULINO,ADULTOS,2
61873,448,488,3,FEMENINO,ADOLESCENTES,1
61874,448,488,3,FEMENINO,ADULTOS,15
61875,448,488,3,MASCULINO,ADULTOS,1
61876,448,488,6,FEMENINO,ADOLESCENTES,2
61877,448,488,6,FEMENINO,ADULTOS,22
61878,448,488,6,FEMENINO,MENORES,5
61879,448,488,6,MASCULINO,ADOLESCENTES,2
61880,448,488,6,MASCULINO,ADULTOS,5
61881,448,488,6,MASCULINO,MENORES,5
61882,448,488,7,FEMENINO,ADULTOS,13
61883,448,488,7,FEMENINO,MENORES,1
61884,448,488,7,MASCULINO,ADULTOS,1
61885,448,491,6,FEMENINO,ADULTOS,1
61886,448,500,7,FEMENINO,ADULTOS,1
61887,448,507,3,FEMENINO,ADULTOS,1
61888,448,507,6,FEMENINO,ADULTOS,1
61889,448,508,6,MASCULINO,ADULTOS,1
61890,448,510,6,FEMENINO,ADULTOS,13
61891,448,510,6,MASCULINO,ADULTOS,1
61892,448,518,6,FEMENINO,ADULTOS,1
61893,448,529,6,FEMENINO,ADULTOS,1
61894,448,538,3,FEMENINO,ADULTOS,1
61895,448,546,6,FEMENINO,ADULTOS,1
61896,448,555,6,FEMENINO,ADULTOS,1
61897,448,566,3,FEMENINO,ADULTOS,1
61898,448,566,6,FEMENINO,ADULTOS,4
61899,448,566,6,MASCULINO,ADULTOS,2
61900,448,610,3,FEMENINO,ADULTOS,1
61901,448,661,3,FEMENINO,ADULTOS,1
61902,448,664,3,FEMENINO,ADULTOS,3
61903,448,679,1,FEMENINO,ADULTOS,1
61904,448,709,3,FEMENINO,ADULTOS,1
61905,448,714,6,FEMENINO,ADULTOS,1
61906,448,724,6,FEMENINO,ADULTOS,1
61907,448,725,6,FEMENINO,ADULTOS,1
61908,448,726,3,FEMENINO,ADULTOS,1
61909,448,741,3,FEMENINO,ADULTOS,1
61910,448,741,6,FEMENINO,ADULTOS,1
61911,448,770,3,FEMENINO,ADULTOS,1
61912,448,785,3,FEMENINO,ADULTOS,4
61913,448,785,3,MASCULINO,ADULTOS,1
61914,448,785,7,MASCULINO,ADULTOS,1
61915,448,816,3,FEMENINO,ADULTOS,2
61916,448,816,3,MASCULINO,ADULTOS,1
61917,448,816,6,FEMENINO,ADULTOS,1
61918,448,830,3,FEMENINO,ADULTOS,1
61919,448,851,6,FEMENINO,ADULTOS,2
61920,448,858,1,FEMENINO,ADULTOS,1
61921,448,873,3,MASCULINO,ADULTOS,1
61922,448,879,2,FEMENINO,ADULTOS,1
61923,448,879,3,FEMENINO,ADULTOS,1
61924,448,879,7,FEMENINO,ADULTOS,1
61925,448,891,6,FEMENINO,ADOLESCENTES,1
61926,448,891,6,FEMENINO,ADULTOS,2
61927,448,894,1,FEMENINO,ADULTOS,2
61928,448,894,1,MASCULINO,ADULTOS,1
61929,448,894,3,FEMENINO,ADULTOS,1
61930,448,894,3,FEMENINO,MENORES,1
61931,448,894,3,MASCULINO,ADOLESCENTES,1
61932,448,917,3,MASCULINO,ADULTOS,1
61933,448,921,7,MASCULINO,ADULTOS,1
61934,448,942,3,MASCULINO,ADOLESCENTES,1
61935,448,996,3,MASCULINO,ADULTOS,1
61936,448,1000,6,FEMENINO,ADULTOS,1
61937,448,1013,6,FEMENINO,ADULTOS,1
61938,448,1020,6,MASCULINO,ADOLESCENTES,1
61939,448,1025,3,FEMENINO,ADULTOS,1
61940,448,1025,3,MASCULINO,MENORES,2
61941,448,1033,6,FEMENINO,ADOLESCENTES,1
61942,448,1051,3,FEMENINO,ADOLESCENTES,1
61943,448,1054,1,FEMENINO,ADULTOS,1
61944,448,1054,3,FEMENINO,ADOLESCENTES,1
61945,448,1054,3,FEMENINO,ADULTOS,4
61946,448,1054,3,FEMENINO,MENORES,1
61947,448,1054,3,MASCULINO,ADULTOS,1
61948,448,1054,7,MASCULINO,ADULTOS,1
61949,448,1072,6,MASCULINO,MENORES,1
61950,448,1076,6,FEMENINO,ADULTOS,1
61951,449,8,6,MASCULINO,ADULTOS,1
61952,449,13,3,FEMENINO,ADOLESCENTES,1
61953,449,18,1,FEMENINO,MENORES,1
61954,449,18,1,MASCULINO,ADULTOS,1
61955,449,18,1,MASCULINO,MENORES,1
61956,449,18,3,FEMENINO,ADULTOS,4
61957,449,18,3,MASCULINO,ADULTOS,1
61958,449,18,3,MASCULINO,MENORES,1
61959,449,71,1,FEMENINO,ADULTOS,1
61960,449,71,3,FEMENINO,ADULTOS,11
61961,449,71,3,MASCULINO,ADULTOS,2
61962,449,71,6,FEMENINO,ADULTOS,3
61963,449,71,7,FEMENINO,ADULTOS,1
61964,449,71,7,MASCULINO,ADULTOS,1
61965,449,91,3,FEMENINO,ADULTOS,1
61966,449,107,3,FEMENINO,ADULTOS,1
61967,449,109,6,FEMENINO,ADULTOS,1
61968,449,117,3,FEMENINO,ADULTOS,1
61969,449,135,7,FEMENINO,ADULTOS,1
61970,449,136,1,FEMENINO,ADULTOS,1
61971,449,142,7,FEMENINO,MENORES,1
61972,449,151,6,MASCULINO,ADULTOS,1
61973,449,154,1,FEMENINO,ADULTOS,2
61974,449,166,1,FEMENINO,ADULTOS,1
61975,449,166,3,FEMENINO,ADULTOS,1
61976,449,166,3,MASCULINO,ADULTOS,1
61977,449,170,6,FEMENINO,ADULTOS,1
61978,449,174,3,FEMENINO,ADULTOS,1
61979,449,216,7,FEMENINO,ADULTOS,1
61980,449,233,3,FEMENINO,ADULTOS,2
61981,449,233,3,MASCULINO,ADULTOS,1
61982,449,236,3,FEMENINO,ADULTOS,1
61983,449,236,3,MASCULINO,ADULTOS,1
61984,449,254,3,FEMENINO,ADULTOS,1
61985,449,266,3,FEMENINO,ADOLESCENTES,1
61986,449,297,3,FEMENINO,ADULTOS,1
61987,449,330,3,MASCULINO,MENORES,1
61988,449,332,1,MASCULINO,ADULTOS,1
61989,449,359,1,MASCULINO,ADULTOS,1
61990,449,386,3,FEMENINO,ADULTOS,2
61991,449,386,6,FEMENINO,ADULTOS,1
61992,449,413,1,FEMENINO,ADULTOS,1
61993,449,413,1,MASCULINO,ADULTOS,1
61994,449,413,3,FEMENINO,ADOLESCENTES,1
61995,449,413,3,FEMENINO,ADULTOS,3
61996,449,413,7,FEMENINO,ADULTOS,1
61997,449,415,6,FEMENINO,ADULTOS,1
61998,449,436,6,FEMENINO,ADULTOS,1
61999,449,438,6,FEMENINO,ADULTOS,1
62000,449,446,6,FEMENINO,ADULTOS,1
62001,449,450,6,FEMENINO,ADULTOS,1
62002,449,452,1,FEMENINO,ADOLESCENTES,1
62003,449,452,1,MASCULINO,ADOLESCENTES,1
62004,449,452,3,FEMENINO,ADULTOS,2
62005,449,452,6,FEMENINO,ADULTOS,2
62006,449,452,6,MASCULINO,ADULTOS,2
62007,449,488,1,MASCULINO,ADULTOS,3
62008,449,488,1,NO REPORTA,NO REPORTA,1
62009,449,488,3,FEMENINO,ADULTOS,9
62010,449,488,3,FEMENINO,MENORES,1
62011,449,488,3,MASCULINO,ADULTOS,4
62012,449,488,6,FEMENINO,ADOLESCENTES,4
62013,449,488,6,FEMENINO,ADULTOS,21
62014,449,488,6,FEMENINO,MENORES,4
62015,449,488,6,MASCULINO,ADULTOS,9
62016,449,488,6,MASCULINO,MENORES,3
62017,449,488,7,FEMENINO,ADULTOS,11
62018,449,488,7,FEMENINO,MENORES,2
62019,449,488,7,MASCULINO,ADULTOS,2
62020,449,500,6,FEMENINO,ADULTOS,1
62021,449,507,3,FEMENINO,ADULTOS,1
62022,449,507,6,MASCULINO,MENORES,1
62023,449,517,6,MASCULINO,ADULTOS,1
62024,449,518,6,MASCULINO,ADULTOS,1
62025,449,530,6,FEMENINO,ADULTOS,1
62026,449,533,6,FEMENINO,ADULTOS,2
62027,449,536,6,FEMENINO,ADULTOS,4
62028,449,547,6,FEMENINO,ADULTOS,2
62029,449,566,6,FEMENINO,ADULTOS,3
62030,449,571,6,FEMENINO,ADULTOS,1
62031,449,596,6,FEMENINO,ADULTOS,1
62032,449,610,3,FEMENINO,ADULTOS,1
62033,449,619,3,MASCULINO,ADULTOS,1
62034,449,628,3,FEMENINO,ADULTOS,1
62035,449,638,3,FEMENINO,ADULTOS,1
62036,449,647,1,FEMENINO,ADULTOS,1
62037,449,649,3,MASCULINO,ADULTOS,1
62038,449,658,3,FEMENINO,ADULTOS,1
62039,449,664,3,FEMENINO,ADULTOS,1
62040,449,664,3,MASCULINO,ADULTOS,1
62041,449,671,3,FEMENINO,ADULTOS,1
62042,449,672,3,FEMENINO,ADULTOS,1
62043,449,673,3,FEMENINO,ADULTOS,1
62044,449,723,6,FEMENINO,ADULTOS,1
62045,449,733,1,FEMENINO,ADULTOS,1
62046,449,733,1,MASCULINO,ADULTOS,1
62047,449,741,3,FEMENINO,ADULTOS,2
62048,449,741,6,FEMENINO,ADOLESCENTES,1
62049,449,770,1,FEMENINO,ADULTOS,1
62050,449,785,1,FEMENINO,ADULTOS,1
62051,449,785,3,FEMENINO,ADULTOS,1
62052,449,785,3,FEMENINO,MENORES,1
62053,449,785,3,MASCULINO,ADULTOS,2
62054,449,785,7,MASCULINO,ADULTOS,1
62055,449,816,1,FEMENINO,ADULTOS,1
62056,449,816,6,FEMENINO,ADULTOS,3
62057,449,848,7,FEMENINO,ADULTOS,1
62058,449,848,7,MASCULINO,ADULTOS,1
62059,449,858,1,MASCULINO,ADULTOS,1
62060,449,858,3,FEMENINO,ADULTOS,1
62061,449,873,3,FEMENINO,ADOLESCENTES,1
62062,449,873,3,FEMENINO,ADULTOS,4
62063,449,873,7,FEMENINO,ADULTOS,1
62064,449,885,1,FEMENINO,ADULTOS,1
62065,449,891,6,FEMENINO,ADULTOS,1
62066,449,894,1,FEMENINO,ADULTOS,2
62067,449,894,1,MASCULINO,ADULTOS,1
62068,449,894,3,FEMENINO,ADULTOS,1
62069,449,917,3,MASCULINO,ADULTOS,1
62070,449,921,1,FEMENINO,ADULTOS,1
62071,449,921,3,FEMENINO,ADULTOS,2
62072,449,933,7,FEMENINO,ADULTOS,1
62073,449,947,3,FEMENINO,ADULTOS,1
62074,449,954,3,FEMENINO,ADULTOS,2
62075,449,1020,3,MASCULINO,ADULTOS,1
62076,449,1020,6,FEMENINO,ADULTOS,2
62077,449,1051,3,FEMENINO,ADULTOS,1
62078,449,1054,3,FEMENINO,ADOLESCENTES,1
62079,449,1054,3,FEMENINO,ADULTOS,6
62080,449,1054,7,FEMENINO,ADULTOS,2
62081,449,1056,3,FEMENINO,ADULTOS,1
62082,449,1057,3,FEMENINO,ADULTOS,1
62083,449,1057,7,FEMENINO,ADULTOS,1
62084,449,1064,6,FEMENINO,ADULTOS,1
62085,449,1067,3,FEMENINO,ADULTOS,1
62086,449,1086,3,FEMENINO,ADULTOS,1
62087,450,8,6,FEMENINO,ADULTOS,1
62088,450,25,3,FEMENINO,ADULTOS,1
62089,450,27,3,FEMENINO,ADULTOS,1
62090,450,48,6,FEMENINO,ADULTOS,1
62091,450,55,3,FEMENINO,ADULTOS,1
62092,450,60,3,FEMENINO,ADULTOS,2
62093,450,71,1,FEMENINO,ADULTOS,1
62094,450,71,3,FEMENINO,ADULTOS,12
62095,450,71,6,FEMENINO,ADULTOS,1
62096,450,71,7,FEMENINO,ADULTOS,1
62097,450,94,1,FEMENINO,ADULTOS,1
62098,450,94,6,FEMENINO,ADULTOS,1
62099,450,101,7,FEMENINO,ADULTOS,1
62100,450,109,3,FEMENINO,ADULTOS,1
62101,450,118,1,FEMENINO,ADULTOS,1
62102,450,124,6,MASCULINO,MENORES,1
62103,450,136,3,FEMENINO,ADULTOS,1
62104,450,142,7,FEMENINO,ADULTOS,1
62105,450,148,6,FEMENINO,ADULTOS,1
62106,450,166,1,FEMENINO,ADULTOS,3
62107,450,166,3,FEMENINO,ADULTOS,1
62108,450,203,7,FEMENINO,ADULTOS,1
62109,450,240,3,FEMENINO,ADULTOS,1
62110,450,280,3,FEMENINO,ADULTOS,1
62111,450,297,3,MASCULINO,ADULTOS,1
62112,450,305,7,MASCULINO,ADULTOS,1
62113,450,313,3,FEMENINO,ADULTOS,1
62114,450,315,3,FEMENINO,ADULTOS,3
62115,450,334,3,FEMENINO,ADULTOS,1
62116,450,334,6,FEMENINO,ADULTOS,1
62117,450,366,3,FEMENINO,ADULTOS,1
62118,450,371,6,MASCULINO,MENORES,1
62119,450,386,3,MASCULINO,ADULTOS,1
62120,450,386,6,FEMENINO,ADOLESCENTES,1
62121,450,404,3,FEMENINO,ADULTOS,1
62122,450,407,7,FEMENINO,ADULTOS,1
62123,450,413,3,FEMENINO,ADULTOS,1
62124,450,413,3,MASCULINO,ADOLESCENTES,1
62125,450,413,3,MASCULINO,ADULTOS,1
62126,450,428,3,FEMENINO,ADULTOS,1
62127,450,429,6,FEMENINO,ADULTOS,1
62128,450,435,6,MASCULINO,ADULTOS,1
62129,450,452,3,FEMENINO,ADULTOS,1
62130,450,452,6,FEMENINO,ADULTOS,1
62131,450,452,6,MASCULINO,ADULTOS,1
62132,450,488,1,FEMENINO,ADULTOS,2
62133,450,488,1,NO REPORTA,NO REPORTA,1
62134,450,488,3,FEMENINO,ADOLESCENTES,1
62135,450,488,3,FEMENINO,ADULTOS,23
62136,450,488,3,MASCULINO,ADULTOS,5
62137,450,488,6,FEMENINO,ADOLESCENTES,1
62138,450,488,6,FEMENINO,ADULTOS,25
62139,450,488,6,FEMENINO,MENORES,3
62140,450,488,6,MASCULINO,ADOLESCENTES,1
62141,450,488,6,MASCULINO,ADULTOS,9
62142,450,488,6,MASCULINO,MENORES,1
62143,450,488,7,FEMENINO,ADOLESCENTES,1
62144,450,488,7,FEMENINO,ADULTOS,10
62145,450,488,7,FEMENINO,MENORES,2
62146,450,539,6,MASCULINO,ADULTOS,1
62147,450,566,3,FEMENINO,ADULTOS,1
62148,450,566,3,MASCULINO,ADULTOS,1
62149,450,566,6,FEMENINO,ADULTOS,4
62150,450,566,6,MASCULINO,ADULTOS,2
62151,450,595,6,FEMENINO,ADULTOS,2
62152,450,610,3,FEMENINO,ADULTOS,3
62153,450,617,1,FEMENINO,ADULTOS,1
62154,450,624,3,FEMENINO,ADULTOS,1
62155,450,627,7,FEMENINO,ADULTOS,1
62156,450,647,3,FEMENINO,ADULTOS,1
62157,450,664,1,FEMENINO,ADULTOS,1
62158,450,664,3,FEMENINO,ADULTOS,4
62159,450,664,3,MASCULINO,ADULTOS,1
62160,450,709,3,FEMENINO,ADOLESCENTES,1
62161,450,731,3,FEMENINO,ADULTOS,1
62162,450,739,7,FEMENINO,ADULTOS,1
62163,450,741,3,FEMENINO,ADULTOS,2
62164,450,741,6,FEMENINO,ADULTOS,3
62165,450,741,6,MASCULINO,ADULTOS,1
62166,450,785,1,FEMENINO,ADULTOS,1
62167,450,785,3,FEMENINO,ADULTOS,1
62168,450,785,7,FEMENINO,ADULTOS,1
62169,450,816,3,FEMENINO,ADULTOS,2
62170,450,829,3,FEMENINO,ADULTOS,2
62171,450,858,1,MASCULINO,ADULTOS,2
62172,450,871,3,MASCULINO,MENORES,1
62173,450,873,7,FEMENINO,ADULTOS,1
62174,450,879,3,FEMENINO,ADULTOS,2
62175,450,879,3,MASCULINO,MENORES,1
62176,450,891,6,FEMENINO,ADULTOS,2
62177,450,891,6,MASCULINO,ADULTOS,1
62178,450,894,1,FEMENINO,ADULTOS,2
62179,450,894,3,FEMENINO,ADOLESCENTES,1
62180,450,894,3,FEMENINO,ADULTOS,3
62181,450,894,3,MASCULINO,ADOLESCENTES,1
62182,450,894,3,MASCULINO,ADULTOS,1
62183,450,894,7,FEMENINO,ADULTOS,1
62184,450,917,3,MASCULINO,ADULTOS,1
62185,450,917,7,FEMENINO,ADULTOS,1
62186,450,949,7,FEMENINO,ADOLESCENTES,1
62187,450,996,3,FEMENINO,ADULTOS,2
62188,450,1013,3,FEMENINO,ADULTOS,1
62189,450,1013,3,FEMENINO,MENORES,3
62190,450,1020,3,FEMENINO,ADULTOS,1
62191,450,1020,6,FEMENINO,ADULTOS,4
62192,450,1020,6,MASCULINO,ADULTOS,1
62193,450,1037,6,FEMENINO,ADULTOS,1
62194,450,1054,1,FEMENINO,ADULTOS,4
62195,450,1054,3,FEMENINO,ADULTOS,8
62196,450,1054,3,MASCULINO,ADULTOS,2
62197,450,1066,7,FEMENINO,ADULTOS,1
62198,451,1,3,FEMENINO,ADULTOS,1
62199,451,18,1,FEMENINO,ADOLESCENTES,1
62200,451,18,3,FEMENINO,ADULTOS,1
62201,451,21,3,FEMENINO,ADULTOS,1
62202,451,31,6,FEMENINO,ADULTOS,1
62203,451,39,3,FEMENINO,ADULTOS,4
62204,451,39,6,FEMENINO,ADULTOS,1
62205,451,53,3,FEMENINO,ADULTOS,1
62206,451,60,6,FEMENINO,MENORES,1
62207,451,60,7,MASCULINO,ADULTOS,1
62208,451,71,1,FEMENINO,ADULTOS,1
62209,451,71,3,FEMENINO,ADOLESCENTES,1
